ano,sigla_uf,id_municipio,tipo_dimensao,tipo_organizacao_academica,tipo_organizacao_administrativa,rede,id_ies,nome_curso,id_curso,id_curso_cine,nome_curso_cine,id_area_geral,nome_area_geral,id_area_especifica,nome_area_especifica,id_area_detalhada,nome_area_detalhada,tipo_grau_academico,indicador_gratuito,tipo_modalidade_ensino,tipo_nivel_academico,quantidade_vagas,quantidade_vagas_diurno,quantidade_vagas_noturno,quantidade_vagas_ead,quantidade_vagas_novas,quantidade_vagas_processos_seletivos,quantidade_vagas_remanescentes,quantidade_vagas_programas_especiais,quantidade_inscritos,quantidade_inscritos_diurno,quantidade_inscritos_noturno,quantidade_inscritos_ead,quantidade_inscritos_vagas_novas,quantidade_inscritos_processos_seletivos,quantidade_inscritos_remanescentes,quantidade_inscritos_programas_especiais,quantidade_ingressantes,quantidade_ingressantes_feminino,quantidade_ingressantes_masculino,quantidade_ingressantes_diurno,quantidade_ingressantes_noturno,quantidade_ingressantes_vagas_novas,quantidade_ingressantes_vestibular,quantidade_ingressantes_enem,quantidade_ingressantes_avaliacao_seriada,quantidade_ingressantes_selecao_simplificada,quantidade_ingressantes_egressos,quantidade_ingressantes_outro_tipo_selecao,quantidade_ingressantes_processos_seletivos,quantidade_ingressantes_remanescentes,quantidade_ingressantes_programas_especiais,quantidade_ingressantes_outras_formas,quantidade_ingressantes_0_17,quantidade_ingressantes_18_24,quantidade_ingressantes_25_29,quantidade_ingressantes_30_34,quantidade_ingressantes_35_39,quantidade_ingressantes_40_49,quantidade_ingressantes_50_59,quantidade_ingressantes_60_mais,quantidade_ingressantes_branca,quantidade_ingressantes_preta,quantidade_ingressantes_parda,quantidade_ingressantes_amarela,quantidade_ingressantes_indigena,quantidade_ingressantes_cor_nao_declarada,quantidade_matriculas,quantidade_matriculas_feminino,quantidade_matriculas_masculino,quantidade_matriculas_diurno,quantidade_matriculas_noturno,quantidade_matriculas_0_17,quantidade_matriculas_18_24,quantidade_matriculas_25_29,quantidade_matriculas_30_34,quantidade_matriculas_35_39,quantidade_matriculas_40_49,quantidade_matriculas_50_59,quantidade_matriculas_60_mais,quantidade_matriculas_branca,quantidade_matriculas_preta,quantidade_matriculas_parda,quantidade_matriculas_amarela,quantidade_matriculas_indigena,quantidade_matriculas_cor_nao_declarada,quantidade_concluintes,quantidade_concluintes_feminino,quantidade_concluintes_masculino,quantidade_concluintes_diurno,quantidade_concluintes_noturno,quantidade_concluintes_0_17,quantidade_concluintes_18_24,quantidade_concluintes_25_29,quantidade_concluintes_30_34,quantidade_concluintes_35_39,quantidade_concluintes_40_49,quantidade_concluintes_50_59,quantidade_concluintes_60_mais,quantidade_concluintes_branca,quantidade_concluintes_preta,quantidade_concluintes_parda,quantidade_concluintes_amarela,quantidade_concluintes_indigena,quantidade_concluintes_cor_nao_declarada,quantidade_ingressantes_brasileiro,quantidade_ingressantes_estrangeiro,quantidade_matriculas_brasileiro,quantidade_matriculas_estrangeiro,quantidade_concluintes_brasileiro,quantidade_concluintes_estrangeiro,quantidade_alunos_deficiencia,quantidade_ingressantes_deficiencia,quantidade_matriculas_deficiencia,quantidade_concluintes_deficiencia,quantidade_ingressantes_financiamento,quantidade_ingressantes_financiamento_reembolsavel,quantidade_ingressantes_financiamento_reembolsavel_fies,quantidade_ingressantes_financiamento_reembolsavel_instituicao,quantidade_ingressantes_financiamento_reembolsavel_outros,quantidade_ingressantes_financiamento_nao_reembolsavel,quantidade_ingressantes_financiamento_nao_reembolsavel_prouni_integral,quantidade_ingressantes_financiamento_nao_reembolsavel_prouni_parcial,quantidade_ingressantes_financiamento_nao_reembolsavel_instituicao,quantidade_ingressantes_financiamento_nao_reembolsavel_outros,quantidade_matriculas_financiamento,quantidade_matriculas_financiamento_reembolsavel,quantidade_matriculas_financiamento_reembolsavel_fies,quantidade_matriculas_financiamento_reembolsavel_instituicao,quantidade_matriculas_financiamento_reembolsavel_outros,quantidade_matriculas_financiamento_nao_reembolsavel,quantidade_matriculas_financiamento_nao_reembolsavel_prouni_integral,quantidade_matriculas_financiamento_nao_reembolsavel_prouni_parcial,quantidade_matriculas_financiamento_nao_reembolsavel_instituicao,quantidade_matriculas_financiamento_nao_reembolsavel_outros,quantidade_concluintes_financiamento,quantidade_concluintes_financiamento_reembolsavel,quantidade_concluintes_financiamento_reembolsavel_fies,quantidade_concluintes_financiamento_reembolsavel_instituicao,quantidade_concluintes_financiamento_reembolsavel_outros,quantidade_concluintes_financiamento_nao_reembolsavel,quantidade_concluintes_financiamento_nao_reembolsavel_prouni_integral,quantidade_concluintes_financiamento_nao_reembolsavel_prouni_parcial,quantidade_concluintes_financiamento_nao_reembolsavel_instituicao,quantidade_concluintes_financiamento_nao_reembolsavel_outros,quantidade_ingressantes_reserva_vaga,quantidade_ingressantes_reserva_vaga_rede_publica,quantidade_ingressantes_reserva_vaga_etnico,quantidade_ingressantes_reserva_vaga_deficiencia,quantidade_ingressantes_reserva_vaga_social_renda_familiar,quantidade_ingressantes_reserva_vaga_outros,quantidade_matriculas_reserva_vaga,quantidade_matriculas_reserva_vaga_rede_publica,quantidade_matriculas_reserva_vaga_etnico,quantidade_matriculas_reserva_vaga_deficiencia,quantidade_matriculas_reserva_vaga_social_renda_familiar,quantidade_matriculas_reserva_vaga_outros,quantidade_concluintes_reserva_vaga,quantidade_concluintes_reserva_vaga_rede_publica,quantidade_concluintes_reserva_vaga_etnico,quantidade_concluintes_reserva_vaga_deficiencia,quantidade_concluintes_reserva_vaga_social_renda_familiar,quantidade_concluintes_reserva_vaga_outros,quantidade_alunos_situacao_trancada,quantidade_alunos_situacao_desvinculada,quantidade_alunos_situacao_transferida,quantidade_alunos_situacao_falecidos,quantidade_ingressantes_em_rede_publica,quantidade_ingressantes_em_rede_privada,quantidade_ingressantes_em_rede_nao_informada,quantidade_matriculas_em_rede_publica,quantidade_matriculas_em_rede_privada,quantidade_matriculas_em_rede_nao_informada,quantidade_concluintes_em_rede_publica,quantidade_concluintes_em_rede_privada,quantidade_concluintes_em_rede_nao_informada,quantidade_alunos_parfor,quantidade_ingressantes_parfor,quantidade_matriculas_parfor,quantidade_concluintes_parfor,quantidade_alunos_apoio_social,quantidade_ingressantes_apoio_social,quantidade_matriculas_apoio_social,quantidade_concluintes_apoio_social,quantidade_alunos_atividade_extracurricular,quantidade_ingressantes_atividade_extracurricular,quantidade_matriculas_atividade_extracurricular,quantidade_concluintes_atividade_extracurricular,quantidade_alunos_mobilidade_academica,quantidade_ingressantes_mobilidade_academica,quantidade_matriculas_mobilidade_academica,quantidade_concluintes_mobilidade_academica,Municipio.x,Municipio.y
2019,MG,3141801,2,1,4,2,298,GESTÃO PÚBLICA,1190157,0413G12,Gestão pública,04,"Negócios, administração e direito",041,Negócios e administração,0413,Gestão e administração,3,FALSE,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,3,0,0,0,5,4,1,0,0,0,0,0,3,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,4,2,0,2,0,2,0,0,2,0,4,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,2,0,0,0,0,0,Minas Novas,Minas Novas
2009,MG,3112307,2,3,6,2,3309,CURSO SUPERIOR DE TECNOLOGIA EM COMERCIO EXTERIOR ED,65428,0413C01,Comércio exterior,04,"Negócios, administração e direito",041,Negócios e administração,0413,Gestão e administração,3,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Capelinha,Capelinha
2012,MG,3168606,2,1,5,2,338,GESTÃO PÚBLICA,114362,0413G12,Gestão pública,04,"Negócios, administração e direito",041,Negócios e administração,0413,Gestão e administração,3,FALSE,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teófilo Otoni,Teófilo Otoni
2019,MG,3141801,2,2,4,2,1472,FILOSOFIA,101774,0114F01,Filosofia formação de professor,01,Educação,011,Educação,0114,Formação de professores em áreas específicas (exceto Letras),2,FALSE,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Minas Novas,Minas Novas
2021,MG,3168606,2,2,4,2,242,Radiologia,1563254,0914R01,Radiologia,09,Saúde e bem-estar,091,Saúde,0914,Tecnologia de diagnóstico e tratamento médico,3,FALSE,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,4,4,2,2,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teófilo Otoni,Teófilo Otoni
2015,MG,3157005,2,1,4,2,298,CIÊNCIAS CONTÁBEIS,97982,0411C01,Contabilidade,04,"Negócios, administração e direito",041,Negócios e administração,0411,Contabilidade e tributação,1,FALSE,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,20,8,0,0,28,26,3,0,0,0,0,0,0,0,0,0,22,2,1,2,1,0,0,0,0,0,0,0,28,66,41,25,0,0,0,31,11,15,5,2,2,0,1,0,1,0,0,64,4,1,3,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,4,28,0,66,0,4,0,0,0,0,0,16,0,0,0,0,16,3,0,0,13,30,0,0,0,0,30,8,0,0,22,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,28,0,0,66,0,0,4,0,0,0,0,0,0,85,28,66,4,3,0,3,0,0,0,0,0,Salinas,Salinas
2021,MG,3103405,2,2,4,2,1472,Defesa Médica Hospitalar,1537201,0413G03,Gestão da saúde,04,"Negócios, administração e direito",041,Negócios e administração,0413,Gestão e administração,3,FALSE,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Araçuaí,Araçuaí
2014,MG,3168606,2,1,5,2,143,CIÊNCIAS BIOLÓGICAS,99862,0114B01,Biologia formação de professor,01,Educação,011,Educação,0114,Formação de professores em áreas específicas (exceto Letras),2,FALSE,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,6,3,0,0,9,9,1,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,3,1,5,0,0,0,32,25,7,0,0,0,14,6,7,3,1,1,0,5,3,23,0,0,1,10,6,4,0,0,0,5,0,1,3,1,0,0,1,1,8,0,0,0,9,0,32,0,10,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,6,0,0,0,0,6,6,0,0,0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,9,0,0,32,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teófilo Otoni,Teófilo Otoni
2017,MG,3112307,2,1,4,2,298,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,111090,0615S02,Sistemas de informação,06,Computação e Tecnologias da Informação e Comunicação (TIC),061,Computação e Tecnologias da Informação e Comunicação (TIC),0615,Gestão e desenvolvimento de sistemas de informação,3,FALSE,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,7,0,0,8,8,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,0,0,0,1,0,0,0,7,5,1,4,0,0,0,1,1,1,2,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,8,3,0,3,0,8,0,0,8,0,5,3,0,3,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,9,8,5,0,0,0,0,0,0,0,0,0,Capelinha,Capelinha
2019,MG,3103405,2,1,4,2,322,GESTÃO PÚBLICA,1286760,0413G12,Gestão pública,04,"Negócios, administração e direito",041,Negócios e administração,0413,Gestão e administração,3,FALSE,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Araçuaí,Araçuaí
2021,MG,3157005,2,1,4,2,298,Gestão Pública,1190157,0413G12,Gestão pública,04,"Negócios, administração e direito",041,Negócios e administração,0413,Gestão e administração,3,FALSE,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salinas,Salinas
2018,MG,3112307,2,1,4,2,298,ADMINISTRAÇÃO,97980,0413A01,Administração,04,"Negócios, administração e direito",041,Negócios e administração,0413,Gestão e administração,1,FALSE,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,27,24,0,0,51,51,0,0,0,0,0,0,0,0,0,0,37,8,3,2,1,0,0,3,1,7,1,1,38,29,13,16,0,0,0,21,7,1,0,0,0,0,2,0,16,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,29,0,0,0,1,0,0,0,26,0,0,0,0,26,0,0,26,0,29,0,0,0,0,29,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,0,0,51,0,0,29,0,0,0,0,0,0,0,0,0,83,51,29,0,16,7,14,0,0,0,0,0,Capelinha,Capelinha
2017,MG,3103405,2,1,4,2,298,PEDAGOGIA,89380,0113P01,Pedagogia,01,Educação,011,Educação,0113,Formação de professores sem áreas específicas,2,FALSE,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,63,0,0,0,63,58,1,0,4,0,0,0,0,0,0,0,31,13,6,5,7,1,0,2,1,11,0,1,48,179,177,2,0,0,0,49,36,33,30,26,4,1,3,0,16,1,1,158,75,74,1,0,0,0,10,15,18,19,9,3,1,0,0,3,0,0,72,63,0,179,0,75,0,0,0,0,0,54,3,0,3,0,54,1,0,53,0,145,1,0,1,0,145,15,0,130,0,55,0,0,0,0,55,7,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0,0,63,0,0,179,0,0,75,0,0,0,0,0,0,223,63,179,75,2,0,2,1,0,0,0,0,Araçuaí,Araçuaí
2021,MG,3168606,2,1,4,2,496,Gestão De Segurança Privada,1382710,1032S02,Segurança privada,10,Serviços,103,Serviços de segurança,1032,Proteção de pessoas e de propriedades,3,FALSE,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,2,0,0,0,3,0,3,0,0,0,1,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teófilo Otoni,Teófilo Otoni
2018,MG,3103405,2,2,4,2,1472,ADMINISTRAÇÃO,111720,0413A01,Administração,04,"Negócios, administração e direito",041,Negócios e administração,0413,Gestão e administração,1,FALSE,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,1,0,0,0,3,5,3,2,0,0,0,4,0,0,0,0,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,1,1,1,0,5,0,0,0,0,5,0,0,5,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Araçuaí,Araçuaí
2010,MG,3103405,1,3,5,2,3476,MATEMÁTICA,87587,0114M01,Matemática formação de professor,01,Educação,011,Educação,0114,Formação de professores em áreas específicas (exceto Letras),2,FALSE,1,1,80,0,80,0,0,0,0,0,45,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,6,0,15,0,3,6,4,2,0,0,0,1,0,1,0,0,13,15,9,6,0,15,0,3,6,4,2,0,0,0,1,0,1,0,0,13,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,7,7,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Araçuaí,Araçuaí
2019,MG,3169703,2,1,4,2,496,PROGRAMA ESPECIAL DE FORMAÇÃO PEDAGÓGICA DE DOCENTES - FÍSICA,123641,0114F02,Física formação de professor,01,Educação,011,Educação,0114,Formação de professores em áreas específicas (exceto Letras),2,FALSE,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turmalina,Turmalina
2017,MG,3141801,2,1,5,2,953,MÚSICA,1190335,0114M02,Música formação de professor,01,Educação,011,Educação,0114,Formação de professores em áreas específicas (exceto Letras),2,FALSE,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Minas Novas,Minas Novas
2018,MG,3157005,2,1,4,2,496,ESTÉTICA E COSMÉTICA,1429325,1012E01,Estética e cosmética,10,Serviços,101,Serviços pessoais,1012,Serviços de beleza,3,FALSE,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salinas,Salinas
2018,MG,3103405,2,1,4,2,298,HISTÓRIA,97986,0114H01,História formação de professor,01,Educação,011,Educação,0114,Formação de professores em áreas específicas (exceto Letras),2,FALSE,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,6,0,0,10,9,0,0,1,0,0,0,0,0,0,0,5,2,1,0,2,0,0,1,4,1,0,0,4,10,5,5,0,0,0,4,4,1,1,0,0,0,1,5,2,0,0,2,2,2,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,10,0,10,0,2,0,0,0,0,0,7,0,0,0,0,7,0,0,7,0,9,0,0,0,0,9,0,0,9,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,10,0,0,2,0,0,0,0,0,0,17,10,10,2,0,0,0,0,0,0,0,0,Araçuaí,Araçuaí
2019,MG,3133303,2,1,4,2,496,GESTÃO COMERCIAL,1182180,0416G01,Gestão comercial,04,"Negócios, administração e direito",041,Negócios e administração,0416,Gestão comercial,3,FALSE,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Itaobim,Itaobim
2020,MG,3103405,2,2,4,2,1472,GESTÃO DE PRODUÇÃO INDUSTRIAL,1363692,0413G01,Gestão da produção,04,"Negócios, administração e direito",041,Negócios e administração,0413,Gestão e administração,3,FALSE,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Araçuaí,Araçuaí
